"configuration","problem","model","data_file","status","time","objectiveBound","peakDepth","eliminatedLinearConstraints","flatIntVars","propagations","intVars","method","flatBoolConstraints","nodes","objective","restarts","evaluatedReifiedConstraints","flatTime","optTime","initTime","flatIntConstraints","randomSeed","nSolutions","failures","paths","solver_objective","variables","run","propagators","eliminatedImplications","baseMem","trailMem","openNodes","evaluatedHalfReifiedConstraints","solveTime","peakMem","boolVariables","flatBoolVars","nogoods","backjumps"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-01.dzn","OPTIMAL_SOLUTION","2.1303691889625043","","267","","1207","737809","1214","minimize","5964","1077","2556","1","6218","0.802557","0.059","0.6","7092","771625833","1","148","0","2556","16700","makespan_reverse-cp2025","12106","605","0.0","0.94","","355","0.06","0.0","15484","7954","148","734"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-03.dzn","OPTIMAL_SOLUTION","9.275372281903401","3196","","","1977","813934","","minimize","5445","","3196","","1701","0.801369","","","4021","","24","344","0","3196","","makespan_reverse-cp2025","","2178","","","","1701","2.67423","","439","4650","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-03.dzn","UNKNOWN","302.5000886938069","","","","2194","","","minimize","14846","","","","18272","1.6234","","","19578","","0","","0","","","makespan_reverse-cp2025","","1210","","","","696","","","","21560","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-01.dzn","OPTIMAL_SOLUTION","3.8781803499441594","2863","","","1184","225713","","minimize","3025","","2863","","945","0.552252","","","2427","","1","90","0","2863","","makespan_reverse-cp2025","","1210","","","","945","0.824004","","157","2652","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-01.dzn","OPTIMAL_SOLUTION","225.54847712698393","6117","","","4133","","","minimize","40556","78925","6117","","59647","4.186829","","3.25","60392","","5","36524","0","6117","4280","makespan_reverse-cp2025","36832","2420","","","","","213.58","1244.0","","64643","",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-02.dzn","OPTIMAL_SOLUTION","0.43991614901460707","","1","","17","52","19","minimize","","1","334","1","","0.177631","0.001","0.011","36","1680798412","1","0","0","334","10380","makespan_reverse-cp2025","31","","0.0","0.05","","","0.001","0.0","10359","14","0","0"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-01.dzn","OPTIMAL_SOLUTION","2.3198313659522682","2215","","","771","166378","","minimize","1815","","2215","","567","0.411476","","","1596","","1","617","0","2215","","makespan_reverse-cp2025","","726","","","","567","0.417584","","390","1644","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-03.dzn","OPTIMAL_SOLUTION","1.8115234749857336","2136","","","550","20549","","minimize","1210","","2136","","378","0.329658","","","1154","","5","38","0","2136","","makespan_reverse-cp2025","","484","","","","378","0.301381","","54","1122","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-01.dzn","OPTIMAL_SOLUTION","0.41346605215221643","350","","","17","","","minimize","","0","350","","","0.154854","","0.0","36","","1","0","0","350","30","makespan_reverse-cp2025","51","","","","","","0.0","0.0","","14","",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t021-01.dzn","OPTIMAL_SOLUTION","5.733062664046884","","568","","2417","842430","2432","minimize","16846","814","4222","1","21130","1.79184","0.123","2.173","22577","1880579656","1","233","0","4222","38954","makespan_reverse-cp2025","41176","1331","0.0","4.75","","764","0.124","0.0","36520","24747","233","14"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t020-03.dzn","SATISFIED","302.5586945479736","","","","2194","","","minimize","14846","","4879","","18272","1.59483","","","19578","","23","","0","","","makespan_reverse-cp2025","","1210","","","","696","","","","21560","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-02.dzn","OPTIMAL_SOLUTION","3.535578398965299","2914","","1525","9088","","","minimize","","1","2914","","2585","2.39658","","","15544","","1","","0","2914","","makespan_reverse-cp2025","","","","","","7175","3.0527","","","2144","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-01.dzn","OPTIMAL_SOLUTION","104.77002609102055","6117","","","4144","68692490","","minimize","12100","","6117","","3780","1.53731","","","8371","","2","58497","0","6117","","makespan_reverse-cp2025","","4840","","","","3780","82.7325","","4027","10136","",""
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-06.dzn","OPTIMAL_SOLUTION","0.6819952931255102","","5","","88","584","119","minimize","7","5","988","1","14","0.21368","0.008","0.157","197","-750634939","1","0","0","988","149391","makespan_reverse-cp2025","184","","0.0","0.19","","","0.008","0.0","149270","82","0","0"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-06.dzn","OPTIMAL_SOLUTION","1.889143561013043","","211","","1012","1148891","1018","minimize","4421","1100","2690","5","4274","0.629387","0.151","0.517","5073","-401141141","2","617","0","2690","19752","makespan_reverse-cp2025","8382","484","0.0","0.94","","284","0.151","0.0","18732","5700","617","27"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-06.dzn","OPTIMAL_SOLUTION","0.8995714129414409","","114","","536","25518","540","minimize","2049","211","1605","1","1814","0.409046","0.014","0.133","2273","1383804813","1","97","0","1605","11422","makespan_reverse-cp2025","3612","242","0.0","1.41","","143","0.014","0.0","10880","2553","97","0"
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-03.dzn","OPTIMAL_SOLUTION","169.49287279788405","","1755","","3185","350386517","3204","minimize","26867","67435","5161","54","36604","2.82049","160.491","3.222","38346","-342525688","1","14389","0","5161","1965845","makespan_reverse-cp2025","71552","1815","0.0","24.03","","1035","160.536","0.0","1962639","41440","14389","49742"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-04.dzn","OPTIMAL_SOLUTION","0.495460671139881","205","","","190","","","minimize","778","1","205","","482","0.205231","","0.01","486","","1","4","0","205","187","makespan_reverse-cp2025","545","121","","","","","0.01","4.0","","719","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-05.dzn","OPTIMAL_SOLUTION","3.4077946660108864","2541","","","1182","67198","","minimize","3025","","2541","","945","0.525608","","","2429","","1","66","0","2541","","makespan_reverse-cp2025","","1210","","","","945","0.587248","","134","2650","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-01.dzn","OPTIMAL_SOLUTION","82.84272048389539","","1990","","7861","215583119","7901","minimize","118225","26753","10209","1","190770","12.1593","40.728","18.621","194095","236114138","1","17221","0","10209","386077","makespan_reverse-cp2025","376093","4840","0.0","24.03","","2736","40.793","0.0","378174","203136","17221","8450"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-04.dzn","OPTIMAL_SOLUTION","1.0685575020033866","","160","","680","76902","687","minimize","2843","377","1539","2","2260","0.483934","0.023","0.179","2692","-1630669794","2","46","0","1539","11722","makespan_reverse-cp2025","4295","363","0.0","3.16","","211","0.024","0.0","11033","3266","46","14"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t002-03.dzn","OPTIMAL_SOLUTION","0.49022472416982055","","3","","35","215","37","minimize","2","3","315","1","4","0.189144","0.004","0.023","78","1086711194","1","0","0","315","23552","makespan_reverse-cp2025","71","","0.0","0.02","","","0.004","0.0","23513","32","0","0"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-03.dzn","OPTIMAL_SOLUTION","0.4406862868927419","","1","","17","52","19","minimize","","1","295","1","","0.179284","0.001","0.01","36","2012765647","1","0","0","295","9288","makespan_reverse-cp2025","31","","0.0","0.04","","","0.001","0.0","9267","14","0","0"
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-02.dzn","OPTIMAL_SOLUTION","1.0650452109985054","1647","","","370","10146","","minimize","605","","1647","","189","0.283219","","","796","","1","21","0","1647","","makespan_reverse-cp2025","","242","","","","189","0.104699","","86","638","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-01.dzn","OPTIMAL_SOLUTION","54.28375835507177","8024","","","6124","2531607","","minimize","18150","","8024","","5670","2.29363","","","12359","","1","5985","0","8024","","makespan_reverse-cp2025","","7260","","","","5670","11.6626","","3314","15138","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t006-04.dzn","OPTIMAL_SOLUTION","0.6959683350287378","1342","","","316","","","minimize","899","27","1342","","730","0.269047","","0.03","990","","1","17","0","1342","407","makespan_reverse-cp2025","1036","121","","","","","0.05","20.0","","1073","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-03.dzn","OPTIMAL_SOLUTION","37.92010584799573","5161","","4575","44888","","","minimize","","1","5161","","6839","12.9272","","","73618","","1","","0","5161","","makespan_reverse-cp2025","","","","","","39127","36.384","","","5969","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-01.dzn","OPTIMAL_SOLUTION","2.104690362000838","2196","","915","4866","","","minimize","","1","2196","","1583","1.3823","","","8385","","2","","0","2196","","makespan_reverse-cp2025","","","","","","3727","1.707","","","1331","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-01.dzn","OPTIMAL_SOLUTION","0.8990962039679289","914","","305","1295","","","minimize","","0","914","","601","0.521817","","","2265","","3","","0","914","","makespan_reverse-cp2025","","","","","","914","0.5731","","","477","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-03.dzn","OPTIMAL_SOLUTION","1.5022978640627116","","107","","426","5825","431","minimize","1673","108","609","1","1062","0.326704","0.023","0.658","1296","2030860471","1","1","0","609","678365","makespan_reverse-cp2025","1945","242","0.0","0.42","","139","0.025","0.0","677932","1709","1","0"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-05.dzn","OPTIMAL_SOLUTION","1.076037456979975","","115","","608","30492","613","minimize","2097","157","2038","1","1910","0.439617","0.013","0.227","2519","1771039770","1","37","0","2038","7410","makespan_reverse-cp2025","3889","242","0.0","0.94","","152","0.013","0.0","6795","2720","37","6"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t001-05.dzn","OPTIMAL_SOLUTION","0.574722179910168","","50","","190","1382","192","minimize","778","50","136","1","414","0.233726","0.006","0.058","486","172471055","1","0","0","136","59521","makespan_reverse-cp2025","704","121","0.0","0.08","","68","0.006","0.0","59327","719","0","0"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-02.dzn","SATISFIED","301.0704804761335","3348","","","1798","1363791","","minimize","4840","","3940","","1512","0.786998","","","3661","","4","3326","0","3940","","makespan_reverse-cp2025","","1936","","","","1512","2.066609","","883","4168","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-06.dzn","OPTIMAL_SOLUTION","1.001460073981434","1632","","","535","","","minimize","1979","263","1632","","1817","0.396794","","0.09","2136","","1","129","0","1632","640","makespan_reverse-cp2025","1962","242","","","","","0.11","41.0","","2417","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-05.dzn","OPTIMAL_SOLUTION","1.4856512260157615","2151","","","923","","","minimize","4417","21","2151","","4541","0.553198","","0.17","4889","","1","4","0","2151","1020","makespan_reverse-cp2025","3954","484","","","","","0.22","80.0","","5615","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-02.dzn","UNKNOWN","303.087468147045","","","","4130","","","minimize","12100","","","","3780","1.55889","","","8340","","0","","0","","","makespan_reverse-cp2025","","4840","","","","3780","","","","10128","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-02.dzn","OPTIMAL_SOLUTION","1.217790916096419","","159","","722","21576","727","minimize","3130","184","1654","1","2834","0.519088","0.015","0.257","3352","-1390143879","1","25","0","1654","7208","makespan_reverse-cp2025","5513","363","0.0","0.28","","211","0.015","0.0","6479","3872","25","0"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-01.dzn","OPTIMAL_SOLUTION","3.925247744191438","","362","","1618","10439791","1628","minimize","9250","4194","3423","7","10506","1.13049","0.843","1.026","11589","770622172","1","3597","0","3423","37464","makespan_reverse-cp2025","20446","847","0.0","0.63","","491","0.851","0.0","35834","12878","3597","867"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-01.dzn","OPTIMAL_SOLUTION","0.8438866960350424","914","","","271","1139","","minimize","605","","914","","189","0.249322","","","586","","1","0","0","914","","makespan_reverse-cp2025","","242","","","","189","0.107388","","5","562","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-04.dzn","SATISFIED","302.26056972821243","","","","1810","","","minimize","10850","","3846","","12564","1.31106","","","13721","","1","","0","","","makespan_reverse-cp2025","","968","","","","559","","","","15241","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-03.dzn","SATISFIED","302.46930051618256","3963","","","1980","","","minimize","13569","23158","4102","","17487","1.49295","","1.04","18065","","27","11100","0","4102","2137","makespan_reverse-cp2025","12245","1089","","","","","15.89","423.0","","19836","",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-05.dzn","OPTIMAL_SOLUTION","1.4355546329170465","1580","","","537","29907","","minimize","1210","","1580","","378","0.337151","","","1129","","1","102","0","1580","","makespan_reverse-cp2025","","484","","","","378","0.176934","","190","1118","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t012-03.dzn","OPTIMAL_SOLUTION","3.3047413830645382","2387","","1525","8562","","","minimize","","1","2387","","2469","2.22671","","","14816","","1","","0","2387","","makespan_reverse-cp2025","","","","","","6645","2.8499","","","2092","",""
