"configuration","problem","model","data_file","status","time","method","solver_objective","boolVariables","flatBoolConstraints","optTime","variables","evaluatedReifiedConstraints","run","initTime","trailMem","paths","restarts","peakMem","objective","intVars","flatBoolVars","eliminatedLinearConstraints","nodes","flatIntConstraints","nSolutions","evaluatedHalfReifiedConstraints","peakDepth","solveTime","backjumps","openNodes","nogoods","propagators","objectiveBound","baseMem","eliminatedImplications","flatTime","flatIntVars","propagations","failures","randomSeed"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t008-06.dzn","OPTIMAL_SOLUTION","1.1291422999929637","minimize","1605","24027","2395","0.043","24681","2506","makespan_reverse-cp2025_big","0.19","2.11","0","1","0.0","1605","652","3332","","306","3198","1","144","120","0.044","0","","186","5192","","0.0","242","0.497405","644","232540","186","1864201150"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-02.dzn","SATISFIED","304.79803255503066","minimize","","","34928","","","52726","makespan_reverse-cp2025_big","","","0","","","6692","","58032","","","55772","1","1035","","","","","","","","","1815","3.78433","3789","","",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-04.dzn","SATISFIED","300.98776167584583","minimize","3169","1500","2420","","","756","makespan_reverse-cp2025_big","","","0","","","3169","","2680","","","3509","2","756","","27.8089","","","","","2334","","968","0.762697","1671","27649832","62204",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t014-06.dzn","UNKNOWN","302.7521021249704","minimize","","","11728","","","17746","makespan_reverse-cp2025_big","","","0","","","","","20156","","","20488","0","353","","","","","","","","","605","1.68956","2075","","",""
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-01.dzn","SATISFIED","302.14416722999886","minimize","6359","2298","5445","","","1701","makespan_reverse-cp2025_big","","","0","","","6359","","5254","","","5680","109","1701","","248.72","","","","","4847","","2178","1.07232","2752","9998206","5736",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t040-03.dzn","UNKNOWN","309.09672136907466","minimize","","","","","","12470","makespan_reverse-cp2025_big","","","0","","","","","11672","9150","1","217077","0","124706","","262.211","","","","","7804","","","37.7861","136084","","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t004-01.dzn","OPTIMAL_SOLUTION","0.6508401229511946","minimize","786","4222","885","0.008","4520","628","makespan_reverse-cp2025_big","0.056","0.63","0","1","0.0","786","296","1017","","82","906","1","72","57","0.008","2","","24","1302","","0.0","121","0.283003","291","7481","24","983070695"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-04.dzn","SATISFIED","303.36596868606284","minimize","","","21152","","","32026","makespan_reverse-cp2025_big","","","0","","","5819","","35596","","","34891","2","629","","","","","","","","","1089","2.61308","2765","","",""
"chuffed_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-06.dzn","OPTIMAL_SOLUTION","3.904993864009157","minimize","2036","96784","7876","0.485","98461","11184","makespan_reverse-cp2025_big","1.101","1.41","0","1","0.0","2036","1675","13084","","1803","13351","1","276","232","0.488","614","","958","23451","","0.0","484","1.29207","1646","4084816","958","770712693"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-03.dzn","SATISFIED","301.23396719782613","minimize","2498","96926","3408","0.335","97967","4532","makespan_reverse-cp2025_big","0.576","0.94","0","18","0.0","2498","1039","5654","","207664","6027","2","148","145","299.219","6562","","200227","9895","","0.0","242","0.773235","1020","575833462","200227","-1235703422"
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-03.dzn","SATISFIED","301.76916202297434","minimize","2782","","5764","","1834","8319","makespan_reverse-cp2025_big","0.47","","0","","250.0","2782","","9638","","886285","9923","36","","","299.02","","","","7277","2265","","363","0.979476","1312","","404022",""
"cpsat_fixed_standard_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-03.dzn","OPTIMAL_SOLUTION","231.56260226503946","minimize","2889","2271","1815","","","567","makespan_reverse-cp2025_big","","","0","","","2889","","2150","","","2968","7","567","","226.683","","","","","2889","","726","0.707607","1412","187312138","445776",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-01.dzn","SATISFIED","302.6087830909528","minimize","3241","","12165","","2825","18980","makespan_reverse-cp2025_big","1.07","","0","","426.0","3241","","21065","","71054","21379","9","","","71.47","","","","14294","2556","","605","1.76143","2056","","32770",""
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-01.dzn","OPTIMAL_SOLUTION","0.5591978719457984","minimize","612","3","","","","","makespan_reverse-cp2025_big","","","0","","","612","","40","","","126","1","","","0.025735","","","","","612","","","0.187387","50","5","0",""
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-01.dzn","OPTIMAL_SOLUTION","2.7729917301330715","minimize","1764","47680","5101","0.554","48953","6776","makespan_reverse-cp2025_big","0.621","7.12","0","5","0.0","1764","1271","8239","","2308","8423","1","220","181","0.555","849","","1213","14289","","0.0","363","0.909691","1245","7353928","1213","-1442908184"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-05.dzn","SATISFIED","302.92666876199655","minimize","","","15993","","","23992","makespan_reverse-cp2025_big","","","0","","","4329","","27000","","","26829","2","495","","","","","","","","","847","2.037599","2435","","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t025-03.dzn","OPTIMAL_SOLUTION","24.457152233924717","minimize","5161","","36981","","4312","57867","makespan_reverse-cp2025_big","3.14","","0","","1149.0","5161","","62138","","14042","59829","2","","","12.8","","","","36119","5161","","1815","4.26676","3740","","6532",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t030-03.dzn","UNKNOWN","305.09670206112787","minimize","","","","","","9790","makespan_reverse-cp2025_big","","","0","","","","","8257","6100","906","135667","0","77419","","276.1919","","","","","5960","","","23.7537","85085","","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t016-01.dzn","OPTIMAL_SOLUTION","114.43579625198618","minimize","5001","","","","","5282","makespan_reverse-cp2025_big","","","0","","","5001","","3566","1830","1070","42504","27","25345","","112.9842","","300","","","5001","","","8.29209","27542","","",""
"cpotimizer_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t007-04.dzn","OPTIMAL_SOLUTION","266.9013032000512","minimize","2207","","4685","","1552","6155","makespan_reverse-cp2025_big","0.34","","0","","191.0","2207","","7336","","918351","7424","122","","","264.55","","","","5719","2207","","363","0.791849","1154","","449826",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-02.dzn","OPTIMAL_SOLUTION","76.01760258106515","minimize","9977","362909","118186","39.456","370812","190692","makespan_reverse-cp2025_big","15.548","54.07","0","1","0.0","9977","7901","203057","","26706","194016","1","2735","1985","39.519","6349","","19205","375937","","0.0","4840","11.3127","7861","226434088","19205","-1082402650"
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-04.dzn","OPTIMAL_SOLUTION","0.6236432369332761","minimize","1102","104452","10","0.006","104597","20","makespan_reverse-cp2025_big","0.129","0.63","0","1","0.0","1102","143","91","","9","189","1","3","9","0.006","0","","0","176","","0.0","","0.211772","82","658","0","812205112"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-05.dzn","SATISFIED","301.8168100779876","minimize","1909","79002","7896","0.348","80612","11224","makespan_reverse-cp2025_big","0.941","3.16","0","1","0.0","1909","1608","13082","","432259","13249","1","280","249","298.782","687","","431262","23374","","0.0","484","1.20909","1578","1922508314","431262","999945551"
"chuffed_fixed_priorityrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-01.dzn","OPTIMAL_SOLUTION","0.5656143550295383","minimize","612","72884","2","0.006","72940","4","makespan_reverse-cp2025_big","0.064","0.08","0","1","0.0","612","54","44","","4","111","1","","4","0.006","0","","0","100","","0.0","","0.209832","52","315","0","-613639273"
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-04.dzn","SATISFIED","300.7876984148752","minimize","1120","65045","2320","0.43","65797","2356","makespan_reverse-cp2025_big","0.299","1.41","0","17","0.0","1120","750","3236","","658623","3257","1","136","124","299.468","438343","","219743","5120","","0.0","242","0.523692","736","752812570","219743","1172112573"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t050-02.dzn","UNKNOWN","312.5655623180792","minimize","","","","","","16602","makespan_reverse-cp2025_big","","","0","","","","","15150","12200","1","334055","0","195529","","241.9941","","","","","9977","","","58.0927","210956","","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-03.dzn","SATISFIED","303.42639878508635","minimize","","","22049","","","33820","makespan_reverse-cp2025_big","","","0","","","3495","","37411","","","36767","1","626","","","","","","","","","1089","2.73535","2801","","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-05.dzn","OPTIMAL_SOLUTION","68.93712784699164","minimize","2354","113604","3536","0.2","114653","4788","makespan_reverse-cp2025_big","0.598","1.41","0","15","0.0","2354","1047","5932","","70609","6294","2","156","142","66.870999","6525","","63450","10369","","0.0","242","0.785498","1026","431851625","63450","10090179"
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t011-06.dzn","OPTIMAL_SOLUTION","1.6627657690551132","minimize","2477","","","","","1187","makespan_reverse-cp2025_big","","","0","","","2477","","768","305","1","4602","3","2716","","1.297","","","","","2477","","","1.08506","3067","","",""
"chuffed_fixed_fixedorderrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-06.dzn","SATISFIED","302.93860497302376","minimize","","","16489","","","24984","makespan_reverse-cp2025_big","","","0","","","4818","","28011","","","27881","2","494","","","","","","","","","847","2.18225","2461","","",""
"gurobi_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t022-03.dzn","SATISFIED","303.5552066259552","minimize","6500","","","","","6864","makespan_reverse-cp2025_big","","","0","","","6500","","5582","3660","809","80147","4","46203","","301.5946","","366","","","5414","","","14.6455","50655","","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t003-03.dzn","SATISFIED","300.62929061078466","minimize","614","33297","2302","0.019","34030","2320","makespan_reverse-cp2025_big","0.19","0.63","0","1","0.0","614","731","3194","","1266044","3179","1","140","127","299.461","558977","","706913","4993","","0.0","242","0.530357","716","1823893791","706913","-395617902"
"cpsat_free_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t017-05.dzn","SATISFIED","301.6364422291517","minimize","4184","0","4235","","","1323","makespan_reverse-cp2025_big","","","0","","","4184","","4312","","","5032","220","1323","","213.097","","","","","3696","","1694","1.024559","2424","0","0",""
"chuffed_fixed_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t019-02.dzn","SATISFIED","303.35794565221295","minimize","","","20937","","","31596","makespan_reverse-cp2025_big","","","0","","","5324","","35209","","","34567","4","630","","","","","","","","","1089","2.695","2807","","",""
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t018-05.dzn","OPTIMAL_SOLUTION","7.157305188011378","minimize","3531","50563","13358","3.026","52444","17580","makespan_reverse-cp2025_big","1.379","7.12","0","1","0.0","3531","1879","20306","","13328","18854","1","562","414","3.037","6895","","6050","34545","","0.0","968","1.55072","1865","37134687","6050","-392297799"
"cpsat_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t015-04.dzn","SATISFIED","301.3993234890513","minimize","4101","3105","3025","","","945","makespan_reverse-cp2025_big","","","0","","","4101","","3370","","","4384","5","945","","126.886","","","","","3263","","1210","0.894117","2096","121545725","281062",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t013-01.dzn","UNKNOWN","302.805220361799","minimize","","","11262","","","16814","makespan_reverse-cp2025_big","","","0","","","","","19186","","","19424","0","357","","","","","","","","","605","1.59381","2011","","",""
"chuffed_free_priority_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t005-02.dzn","OPTIMAL_SOLUTION","1.3465215479955077","minimize","1123","14278","2642","0.052","15124","3000","makespan_reverse-cp2025_big","0.271","3.16","0","2","0.0","1123","844","3950","","369","4096","1","136","130","0.052","28","","195","6576","","0.0","242","0.587266","830","394461","195","-1820302321"
"chuffed_fixed_fixedorder_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t009-04.dzn","SATISFIED","301.98430171981454","minimize","2379","172599","7535","171.562","174207","10502","makespan_reverse-cp2025_big","0.999","2.11","0","2","0.0","2379","1606","12358","","760418","12522","2","280","249","298.815","264333","","495534","21926","","0.0","484","1.17626","1576","2115178508","495534","-1318041887"
"chuffed_fixed_standardrestart_col0","reverse-cp2025","../models/solve_makespan.mzn:../models/pddl-print.mzn","reverse-cp2025/reverse-t010-01.dzn","SATISFIED","301.8183481460437","minimize","2840","92563","5579","0.326","93918","7732","makespan_reverse-cp2025_big","0.94","0.94","0","18","0.0","2840","1353","9239","","341822","9553","1","212","182","299.014","1870","","339230","16405","","0.0","363","0.976975","1329","1755513234","339230","-1714338220"
