configuration,problem,model,data_file,status,time,trailMem,nogoods,eliminatedLinearConstraints,flatBoolConstraints,backjumps,flatBoolVars,flatIntVars,objectiveBound,initTime,propagations,flatIntConstraints,method,peakDepth,failures,run,baseMem,boolVariables,eliminatedImplications,nSolutions,flatTime,openNodes,paths,intVars,peakMem,evaluatedHalfReifiedConstraints,randomSeed,solver_objective,solveTime,propagators,restarts,evaluatedReifiedConstraints,variables,nodes
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t002-01.dzn,SATISFIED,1.1695719809504226,0.28,0.0,,785.0,0.0,745,208,,0.25,1629.0,532,satisfy,51.0,0.0,results_sat_all,0.0,208138.0,121.0,1,0.354451,,0,210.0,0.0,68.0,223688870.0,,0.015,759.0,0.0,428.0,208350.0,52.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t002-02.dzn,SATISFIED,0.8443545210175216,0.12,0.0,,3.0,0.0,37,32,,0.038,157.0,73,satisfy,4.0,0.0,results_sat_all,0.0,28433.0,,1,0.309947,,0,36.0,0.0,3.0,2068204452.0,,0.009,62.0,0.0,6.0,28471.0,5.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t002-03.dzn,SATISFIED,1.0130971010075882,0.02,0.0,,2.0,0.0,32,35,,0.033,215.0,78,satisfy,2.0,0.0,results_sat_all,0.0,23513.0,,1,0.310831,,0,37.0,0.0,,-1676580492.0,,0.009,71.0,0.0,4.0,23552.0,3.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t030-01.dzn,SATISFIED,15.969516118988397,7.12,4152.0,,37913.0,3074.0,59237,4006,,5.255,30154984.0,54799,satisfy,998.0,4152.0,results_sat_all,0.0,97360.0,2420.0,1,3.9311,,0,4025.0,0.0,1375.0,-1552452134.0,,3.413,103359.0,0.0,52986.0,101387.0,8225.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t030-02.dzn,SATISFIED,16.258112192037515,36.04,4138.0,,38661.0,939.0,60733,4006,,5.375,27166497.0,56295,satisfy,990.0,4138.0,results_sat_all,0.0,89973.0,2420.0,1,4.157809,,0,4025.0,0.0,1375.0,1461182666.0,,3.245,106351.0,0.0,54482.0,94000.0,6068.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t030-03.dzn,SATISFIED,20.4358256009873,4.75,10531.0,,38257.0,2529.0,59925,4006,,5.341,68444422.0,55487,satisfy,1004.0,10531.0,results_sat_all,0.0,160454.0,2420.0,1,3.98711,,0,4025.0,0.0,1375.0,-1333930684.0,,7.649,104735.0,0.0,53674.0,164481.0,14065.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t035-01.dzn,SATISFIED,16.63855153392069,10.68,316.0,,53775.0,1012.0,86776,4966,,6.115,6230796.0,81183,satisfy,1250.0,316.0,results_sat_all,0.0,109490.0,3025.0,1,5.33857,,0,4990.0,0.0,1715.0,-1038707387.0,,1.078,154672.0,0.0,79000.0,114482.0,2579.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t035-02.dzn,SATISFIED,19.03664361604024,2.11,7302.0,,55369.0,1535.0,89964,4966,,4.086,59724367.0,84371,satisfy,1265.0,7302.0,results_sat_all,0.0,159352.0,3025.0,1,5.81939,,0,4990.0,0.0,1715.0,691368685.0,,5.726,161048.0,0.0,82188.0,164344.0,10103.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t035-03.dzn,SATISFIED,27.861297208000902,2.11,16950.0,,53692.0,3866.0,86610,4966,,3.967,132247162.0,81017,satisfy,1229.0,16950.0,results_sat_all,0.0,220673.0,3025.0,1,5.44356,,0,4990.0,0.0,1715.0,-1030649603.0,,15.284,154340.0,0.0,78834.0,225665.0,22046.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t003-01.dzn,SATISFIED,0.9341369260801002,0.08,0.0,,2.0,0.0,44,52,,0.084,315.0,111,satisfy,3.0,0.0,results_sat_all,0.0,72884.0,,1,0.320488,,0,54.0,0.0,,1347319517.0,,0.01,100.0,0.0,4.0,72940.0,4.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t003-02.dzn,SATISFIED,0.9088288870407268,0.05,0.0,,3.0,0.0,46,52,,0.077,325.0,113,satisfy,3.0,0.0,results_sat_all,0.0,64438.0,,1,0.319514,,0,54.0,0.0,,-1398288636.0,,0.011,104.0,0.0,6.0,64494.0,4.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t003-03.dzn,SATISFIED,1.7494907289510593,0.42,1.0,,1631.0,0.0,1605,399,,0.643,4902.0,1155,satisfy,104.0,1.0,results_sat_all,0.0,544640.0,242.0,1,0.43019,,0,403.0,0.0,139.0,1512463957.0,,0.027,1727.0,0.0,978.0,545045.0,106.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t040-01.dzn,SATISFIED,32.195541043998674,3.16,5214.0,,72315.0,1824.0,119671,5926,,10.309,48416778.0,112923,satisfy,1486.0,5214.0,results_sat_all,0.0,205078.0,3630.0,1,7.6534,,0,5955.0,0.0,2055.0,-1721459917.0,,7.873,216697.0,0.0,110370.0,211035.0,8525.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t040-02.dzn,SATISFIED,26.33198508701753,16.02,230.0,,73976.0,681.0,122993,5926,,10.58,5135316.0,116245,satisfy,1514.0,230.0,results_sat_all,0.0,145847.0,3630.0,1,7.95257,,0,5954.0,0.0,2055.0,907453840.0,,1.048,223341.0,0.0,113692.0,151803.0,2426.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t040-03.dzn,SATISFIED,28.22896588395816,2.11,2081.0,,72493.0,1693.0,120027,5926,,10.762,25113425.0,113279,satisfy,1513.0,2081.0,results_sat_all,0.0,179813.0,3630.0,1,7.55098,,0,5955.0,0.0,2055.0,361052646.0,,3.519,217409.0,0.0,110726.0,185770.0,5288.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t045-01.dzn,SATISFIED,39.066881333943456,7.12,7417.0,,93740.0,1990.0,158336,6886,,11.93,78556107.0,150433,satisfy,1737.0,7417.0,results_sat_all,0.0,257013.0,4235.0,1,9.63327,,0,6920.0,0.0,2395.0,769595494.0,,10.18,290262.0,0.0,147510.0,263935.0,11145.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t045-02.dzn,SATISFIED,64.25200100406073,7.12,20358.0,,93966.0,2060.0,158788,6886,,14.853,206228138.0,150885,satisfy,1740.0,20358.0,results_sat_all,0.0,273913.0,4235.0,1,10.0076,,0,6920.0,0.0,2395.0,1733722360.0,,30.885,291166.0,0.0,147962.0,280835.0,24159.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t045-03.dzn,SATISFIED,35.75215691199992,16.02,1272.0,,94164.0,801.0,159184,6886,,14.774,14328172.0,151281,satisfy,1771.0,1272.0,results_sat_all,0.0,209663.0,4235.0,1,10.1219,,0,6920.0,0.0,2395.0,-1785500997.0,,2.508,291958.0,0.0,148358.0,216585.0,3845.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t004-01.dzn,SATISFIED,0.9666340650292112,0.63,0.0,,821.0,0.0,850,245,,0.05,2226.0,679,satisfy,54.0,0.0,results_sat_all,0.0,4498.0,121.0,1,0.382736,,0,248.0,0.0,71.0,-288803257.0,,0.014,962.0,0.0,500.0,4748.0,55.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t004-02.dzn,SATISFIED,0.8439928670413792,0.12,36.0,,17.0,72.0,91,64,,0.033,9222.0,166,satisfy,3.0,36.0,results_sat_all,0.0,20149.0,,1,0.320274,,0,69.0,0.0,3.0,-971802175.0,,0.015,173.0,0.0,34.0,20220.0,112.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t004-03.dzn,SATISFIED,2.221912036067806,0.63,3.0,,1653.0,0.0,1660,422,,0.891,6670.0,1244,satisfy,101.0,3.0,results_sat_all,0.0,736576.0,242.0,1,0.522858,,0,424.0,0.0,136.0,-1650251775.0,,0.038,1862.0,0.0,1022.0,737002.0,105.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t050-01.dzn,SATISFIED,68.98937797395047,24.03,17220.0,,117679.0,6848.0,202029,7846,,19.26,208948348.0,192971,satisfy,1988.0,17220.0,results_sat_all,0.0,376133.0,4840.0,1,11.7321,,0,7885.0,0.0,2735.0,1800874656.0,,26.844,373883.0,0.0,189678.0,384020.0,26057.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t050-02.dzn,SATISFIED,67.90259022801183,54.07,17445.0,,117710.0,4208.0,202091,7846,,16.558,202360031.0,193033,satisfy,1984.0,17445.0,results_sat_all,0.0,338445.0,4840.0,1,12.4184,,0,7885.0,0.0,2735.0,-1846939182.0,,29.444,374007.0,0.0,189740.0,346332.0,23638.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t050-03.dzn,SATISFIED,58.09615154808853,54.07,13558.0,,117970.0,5568.0,202611,7846,,16.035,164520364.0,193553,satisfy,2010.0,13558.0,results_sat_all,0.0,386775.0,4840.0,1,11.4114,,0,7884.0,0.0,2735.0,-1225765502.0,,20.604,375047.0,0.0,190260.0,394661.0,21137.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t005-01.dzn,SATISFIED,0.9810381690040232,0.63,1.0,,809.0,0.0,841,258,,0.057,3003.0,681,satisfy,53.0,1.0,results_sat_all,0.0,8635.0,121.0,1,0.39028,,0,261.0,0.0,74.0,-470791544.0,,0.014,931.0,0.0,476.0,8898.0,55.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t005-02.dzn,SATISFIED,2.4586846000747755,2.11,0.0,,1677.0,0.0,1720,439,,1.275,5021.0,1325,satisfy,104.0,0.0,results_sat_all,0.0,732974.0,242.0,1,0.42267,,0,828.0,0.0,136.0,1956326919.0,,0.028,1986.0,0.0,1070.0,733804.0,105.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t005-03.dzn,SATISFIED,1.7356075990246609,2.11,0.0,,813.0,0.0,849,258,,0.689,2351.0,689,satisfy,57.0,0.0,results_sat_all,0.0,422367.0,121.0,1,0.38786,,0,477.0,0.0,74.0,1721192295.0,,0.02,941.0,0.0,484.0,422846.0,58.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t006-01.dzn,SATISFIED,1.334694558987394,1.41,0.0,,1771.0,0.0,1927,456,,0.133,5906.0,1549,satisfy,106.0,0.0,results_sat_all,0.0,5030.0,242.0,1,0.461426,,0,459.0,0.0,139.0,1139992892.0,,0.019,2383.0,0.0,1258.0,5491.0,107.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t006-02.dzn,SATISFIED,1.2005720969755205,1.41,3.0,,1701.0,0.0,1794,442,,0.096,8075.0,1383,satisfy,105.0,3.0,results_sat_all,0.0,6099.0,242.0,1,0.500256,,0,446.0,0.0,148.0,211606053.0,,0.02,2054.0,0.0,1118.0,6547.0,109.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t006-03.dzn,SATISFIED,1.0121652759844435,1.41,0.0,,871.0,0.0,981,279,,0.063,3117.0,848,satisfy,59.0,0.0,results_sat_all,0.0,8354.0,121.0,1,0.406755,,0,281.0,0.0,74.0,-1270567599.0,,0.015,1209.0,0.0,600.0,8637.0,60.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t007-01.dzn,SATISFIED,1.007686116034165,3.16,0.0,,868.0,0.0,993,288,,0.07,3200.0,862,satisfy,60.0,0.0,results_sat_all,0.0,8968.0,121.0,1,0.399031,,0,291.0,0.0,80.0,840602435.0,,0.016,1204.0,0.0,594.0,9261.0,61.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t007-02.dzn,SATISFIED,1.470725030056201,1.41,0.0,,2996.0,0.0,3541,642,,0.209,12515.0,2919,satisfy,157.0,0.0,results_sat_all,0.0,8935.0,363.0,1,0.600438,,0,647.0,0.0,210.0,1465978800.0,,0.025,4849.0,0.0,2566.0,9584.0,158.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t007-03.dzn,SATISFIED,1.0280381379416212,0.42,36.0,,854.0,36.0,956,300,,0.072,15136.0,854,satisfy,56.0,36.0,results_sat_all,0.0,6115.0,121.0,1,0.382687,,0,300.0,0.0,71.0,883763234.0,,0.017,1180.0,0.0,566.0,6417.0,129.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t008-01.dzn,SATISFIED,1.1009268100606278,0.08,0.0,,33.0,0.0,185,133,,0.037,1165.0,342,satisfy,10.0,0.0,results_sat_all,0.0,5423.0,,1,0.441379,,0,137.0,0.0,9.0,1431726498.0,,0.013,345.0,0.0,66.0,5562.0,11.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t008-02.dzn,SATISFIED,1.0605278860311955,0.19,21.0,,855.0,0.0,978,311,,0.085,19732.0,880,satisfy,59.0,21.0,results_sat_all,0.0,8312.0,121.0,1,0.417247,,0,312.0,0.0,77.0,-46425302.0,,0.021,1188.0,0.0,568.0,8626.0,81.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t008-03.dzn,SATISFIED,1.5885813450440764,2.11,0.0,,3984.0,0.0,4679,840,,0.236,16101.0,3839,satisfy,209.0,0.0,results_sat_all,0.0,11593.0,484.0,1,0.671938,,0,845.0,0.0,275.0,1096047660.0,,0.027,6413.0,0.0,3400.0,12440.0,210.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t009-01.dzn,SATISFIED,1.3214037410216406,4.75,24.0,,2846.0,0.0,3275,672,,0.168,22121.0,2681,satisfy,156.0,24.0,results_sat_all,0.0,11445.0,363.0,1,0.551964,,0,677.0,0.0,216.0,1122625876.0,,0.027,4263.0,0.0,2266.0,12124.0,181.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t009-02.dzn,SATISFIED,1.4774743010057136,0.28,32.0,,2975.0,90.0,3525,678,,0.245,37486.0,2948,satisfy,154.0,32.0,results_sat_all,0.0,10392.0,363.0,1,0.591498,,0,681.0,0.0,210.0,260602168.0,,0.028,4813.0,0.0,2524.0,11075.0,277.0
chuffed_fixed_fixedorder_col0,rnd_large,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t009-03.dzn,SATISFIED,1.5847090720199049,0.94,968.0,,1788.0,270.0,2004,507,,0.198,1001500.0,1685,satisfy,104.0,968.0,results_sat_all,0.0,22179.0,242.0,1,0.463834,,0,508.0,0.0,142.0,-657150903.0,,0.234,2516.0,0.0,1292.0,22689.0,1343.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t010-04.dzn,SATISFIED,1.549090086016804,0.63,75.0,,2893.0,15.0,3380,695,,0.211,122588.0,2820,satisfy,159.0,75.0,results_sat_all,0.0,9964.0,363.0,1,0.59286,,0,698.0,0.0,213.0,-312098533.0,,0.037,4502.0,0.0,2360.0,10664.0,250.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t010-05.dzn,SATISFIED,1.7119933150243014,0.94,0.0,,4195.0,0.0,5127,876,,0.306,18365.0,4332,satisfy,210.0,0.0,results_sat_all,0.0,12231.0,484.0,1,0.678876,,0,879.0,0.0,275.0,167501527.0,,0.026,7311.0,0.0,3822.0,13112.0,211.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t010-06.dzn,SATISFIED,1.664941509021446,0.63,24.0,,3962.0,144.0,4661,876,,0.294,131208.0,3866,satisfy,209.0,24.0,results_sat_all,0.0,11951.0,484.0,1,0.657429,,0,879.0,0.0,275.0,1170029260.0,,0.037,6379.0,0.0,3356.0,12832.0,378.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t011-04.dzn,SATISFIED,1.7859288139734415,2.11,9.0,,4137.0,0.0,5028,891,,0.371,33447.0,4247,satisfy,206.0,9.0,results_sat_all,0.0,12343.0,484.0,1,0.690846,,0,894.0,0.0,278.0,217399713.0,,0.032,7082.0,0.0,3706.0,13239.0,216.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t011-05.dzn,SATISFIED,1.2540784820448607,0.94,4.0,,1864.0,0.0,2191,531,,0.19,12283.0,1887,satisfy,108.0,4.0,results_sat_all,0.0,7845.0,242.0,1,0.477226,,0,533.0,0.0,151.0,-205434789.0,,0.021,2823.0,0.0,1444.0,8380.0,113.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t011-06.dzn,SATISFIED,1.1596806299639866,0.12,139.0,,967.0,98.0,1248,358,,0.136,121125.0,1199,satisfy,54.0,139.0,results_sat_all,0.0,6201.0,121.0,1,0.439209,,0,358.0,0.0,83.0,-414558106.0,,0.031,1688.0,0.0,792.0,6561.0,292.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t012-04.dzn,SATISFIED,1.3404022169997916,3.16,86.0,,1896.0,168.0,2269,550,,0.201,143373.0,1989,satisfy,110.0,86.0,results_sat_all,0.0,10158.0,242.0,1,0.496051,,0,551.0,0.0,151.0,1768814353.0,,0.038,2977.0,0.0,1508.0,10711.0,365.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t012-05.dzn,SATISFIED,1.351198181975633,0.12,5.0,,1950.0,0.0,2377,550,,0.213,14448.0,2097,satisfy,109.0,5.0,results_sat_all,0.0,6464.0,242.0,1,0.514267,,0,551.0,0.0,151.0,-1632272502.0,,0.023,3193.0,0.0,1616.0,7017.0,115.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t012-06.dzn,SATISFIED,1.901089872000739,1.41,215.0,,4129.0,78.0,5035,898,,0.415,337905.0,4248,satisfy,207.0,215.0,results_sat_all,0.0,11922.0,484.0,1,0.70163,,0,903.0,0.0,287.0,-1486847952.0,,0.061,7007.0,0.0,3690.0,12827.0,501.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t013-04.dzn,SATISFIED,3.080832485924475,7.12,2.0,,9685.0,0.0,12745,1625,,0.682,58834.0,11002,satisfy,408.0,2.0,results_sat_all,0.0,20774.0,968.0,1,1.20974,,0,1633.0,0.0,547.0,625019933.0,,0.046,19595.0,0.0,10234.0,22409.0,411.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t013-05.dzn,SATISFIED,2.133308771066368,4.75,124.0,,5386.0,324.0,6704,1096,,0.494,521191.0,5703,satisfy,252.0,124.0,results_sat_all,0.0,15265.0,605.0,1,0.788415,,0,1100.0,0.0,349.0,-1185885533.0,,0.083,9658.0,0.0,5062.0,16367.0,701.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t013-06.dzn,SATISFIED,2.057299826061353,0.94,175.0,,4112.0,255.0,5010,919,,0.484,414531.0,4254,satisfy,206.0,175.0,results_sat_all,0.0,12815.0,484.0,1,0.752423,,0,922.0,0.0,284.0,706174281.0,,0.065,6984.0,0.0,3656.0,13739.0,637.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t014-04.dzn,SATISFIED,2.326250631012954,2.11,1.0,,6875.0,0.0,8845,1288,,0.589,37573.0,7613,satisfy,315.0,1.0,results_sat_all,0.0,16752.0,726.0,1,0.890482,,0,1293.0,0.0,417.0,1543486338.0,,0.032,13195.0,0.0,6898.0,18047.0,317.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t014-05.dzn,SATISFIED,1.87953931093216,0.63,36.0,,4179.0,288.0,5161,934,,0.424,147044.0,4419,satisfy,215.0,36.0,results_sat_all,0.0,10338.0,484.0,1,0.697243,,0,937.0,0.0,287.0,-1290276493.0,,0.035,7255.0,0.0,3790.0,11277.0,540.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t014-06.dzn,SATISFIED,2.212549073039554,7.12,29.0,,5388.0,96.0,6725,1111,,0.554,121986.0,5738,satisfy,260.0,29.0,results_sat_all,0.0,13236.0,605.0,1,0.811787,,0,1115.0,0.0,352.0,1790096474.0,,0.043,9665.0,0.0,5066.0,14353.0,386.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t015-04.dzn,SATISFIED,4.001837618998252,3.16,8591.0,,5465.0,144.0,6896,1126,,0.656,15685311.0,5923,satisfy,256.0,8591.0,results_sat_all,0.0,37513.0,605.0,1,0.82838,,0,1130.0,0.0,355.0,-511106052.0,,1.671,9972.0,0.0,5220.0,38645.0,8992.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t015-05.dzn,SATISFIED,2.417963006068021,3.16,579.0,,5723.0,42.0,7412,1126,,0.666,1357320.0,6439,satisfy,258.0,579.0,results_sat_all,0.0,14269.0,605.0,1,0.792366,,0,1130.0,0.0,355.0,1985789100.0,,0.135,11004.0,0.0,5736.0,15401.0,880.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t015-06.dzn,SATISFIED,2.815984356100671,2.11,4177.0,,5567.0,15.0,7100,1126,,0.586,7705150.0,6127,satisfy,254.0,4177.0,results_sat_all,0.0,23771.0,605.0,1,0.809613,,0,1130.0,0.0,355.0,-1359699333.0,,0.614,10380.0,0.0,5424.0,24903.0,4447.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t016-04.dzn,SATISFIED,5.238706552074291,4.75,13398.0,,6866.0,829.0,8861,1318,,0.719,27812131.0,7657,satisfy,302.0,13398.0,results_sat_all,0.0,51552.0,726.0,1,0.957919,,0,1323.0,0.0,423.0,-1645979706.0,,2.64,13149.0,0.0,6880.0,52877.0,14530.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t016-05.dzn,SATISFIED,3.51875863596797,7.12,172.0,,9753.0,34.0,12929,1674,,1.108,487766.0,11238,satisfy,411.0,172.0,results_sat_all,0.0,19967.0,968.0,1,1.20927,,0,1681.0,0.0,553.0,668278229.0,,0.088,19873.0,0.0,10370.0,21650.0,618.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t016-06.dzn,SATISFIED,2.8441565710818395,2.11,1085.0,,6866.0,144.0,8861,1318,,0.739,2453334.0,7657,satisfy,302.0,1085.0,results_sat_all,0.0,19331.0,726.0,1,0.954145,,0,1323.0,0.0,423.0,373462558.0,,0.233,13149.0,0.0,6880.0,20656.0,1532.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-04.dzn,SATISFIED,3.7897919450188056,4.75,334.0,,9860.0,112.0,13158,1687,,1.141,908839.0,11478,satisfy,410.0,334.0,results_sat_all,0.0,24979.0,968.0,1,1.24998,,0,1694.0,0.0,556.0,-1543582854.0,,0.134,20284.0,0.0,10584.0,26675.0,857.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-05.dzn,SATISFIED,4.448955771047622,2.11,5442.0,,8369.0,798.0,11030,1510,,1.022,14032934.0,9595,satisfy,355.0,5442.0,results_sat_all,0.0,29281.0,847.0,1,1.10371,,0,1516.0,0.0,491.0,1840641274.0,,1.268,16734.0,0.0,8744.0,30799.0,6596.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t017-06.dzn,SATISFIED,3.448139750049449,0.94,1087.0,,8466.0,598.0,11224,1510,,0.978,3291608.0,9789,satisfy,355.0,1087.0,results_sat_all,0.0,37224.0,847.0,1,1.07668,,0,1516.0,0.0,491.0,2088927994.0,,0.376,17122.0,0.0,8938.0,38742.0,2041.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-04.dzn,SATISFIED,3.973501245025546,2.11,578.0,,10173.0,738.0,13801,1702,,1.289,2264471.0,12135,satisfy,406.0,578.0,results_sat_all,0.0,30461.0,968.0,1,1.24678,,0,1709.0,0.0,559.0,1706327162.0,,0.235,21523.0,0.0,11210.0,32172.0,1723.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-05.dzn,SATISFIED,5.6588622310664505,7.12,5867.0,,11892.0,383.0,17239,1702,,1.181,22831485.0,15573,satisfy,403.0,5867.0,results_sat_all,0.0,44196.0,968.0,1,1.37488,,0,1709.0,0.0,559.0,-1056315508.0,,1.92,28399.0,0.0,14648.0,45907.0,6654.0
chuffed_fixed_fixedorder_col0,rnd_new,../models/solve_sat.mzn:../models/pddl-print.mzn,cp2025/t018-06.dzn,SATISFIED,6.818721796036698,2.11,13760.0,,10656.0,389.0,14767,1702,,1.083,37560066.0,13101,satisfy,400.0,13760.0,results_sat_all,0.0,58281.0,968.0,1,1.29714,,0,1709.0,0.0,559.0,1653452124.0,,3.336,23455.0,0.0,12176.0,59992.0,14550.0
